CustomerID,total_revenue,total_orders,first_purchase,last_purchase,customer_lifespan_days,avg_order_value,customer_lifetime_years,CLV,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_segment
16738.0,3.75,1,2011-02-15 09:46:00,2011-02-15 09:46:00,0,3.75,0.0,0.0,297,1,3.75,1,2,1,121,At risk
16739.0,323.0,1,2011-06-16 09:17:00,2011-06-16 09:17:00,0,323.0,0.0,0.0,176,1,323.0,1,2,2,122,At risk
16742.0,464.9,1,2011-10-24 12:02:00,2011-10-24 12:02:00,0,464.9,0.0,0.0,46,1,464.9,3,2,2,322,Loyal Customers
16743.0,2238.09,7,2010-12-16 12:15:00,2011-11-10 13:13:00,329,319.7271428571429,0.9013698630136986,1231.162231417799,28,7,2238.09,3,4,4,344,Champions
16744.0,1304.76,7,2011-06-19 15:13:00,2011-11-28 13:06:00,161,186.3942857142857,0.4410958904109589,351.2354556168173,10,7,1304.76,4,4,3,443,Champions
16745.0,7194.3,17,2011-02-01 11:31:00,2011-09-14 11:58:00,225,423.1941176470588,0.6164383561643836,1114.4536730852178,86,17,7194.3,2,4,4,244,Needs Atention
16746.0,6697.66,18,2010-12-16 11:43:00,2011-12-05 12:33:00,354,372.09222222222223,0.9698630136986301,1541.6782078899228,4,18,6697.66,4,4,4,444,Champions
16747.0,836.06,2,2011-10-03 10:18:00,2011-11-02 11:37:00,30,418.03,0.0821917808219178,146.78057484984558,37,2,836.06,3,2,3,323,Loyal Customers
16748.0,1515.9,5,2011-01-09 13:50:00,2011-11-22 10:17:00,316,303.18,0.8657534246575342,1121.3146871293507,17,5,1515.9,4,4,3,443,Champions
16750.0,623.93,5,2011-04-21 16:53:00,2011-10-26 12:48:00,187,124.78599999999999,0.5123287671232877,273.11612978899433,44,5,623.93,3,4,2,342,Loyal Customers
16751.0,1764.72,1,2011-11-09 10:48:00,2011-11-09 10:48:00,0,1764.72,0.0,0.0,30,1,1764.72,3,2,4,324,Loyal Customers
16752.0,207.5,1,2010-12-02 12:18:00,2010-12-02 12:18:00,0,207.5,0.0,0.0,372,1,207.5,1,2,1,121,At risk
16753.0,223.92000000000002,1,2011-10-12 13:14:00,2011-10-12 13:14:00,0,223.92000000000002,0.0,0.0,57,1,223.92000000000002,2,2,1,221,Needs Atention
16754.0,2002.4,1,2010-12-02 17:38:00,2010-12-02 17:38:00,0,2002.4,0.0,0.0,371,1,2002.4,1,2,4,124,At risk
16755.0,1496.83,3,2011-01-28 10:47:00,2011-08-17 13:21:00,201,498.9433333333333,0.5506849315068493,1173.781231499902,113,3,1496.83,2,3,3,233,Needs Atention
16756.0,239.4,1,2011-05-09 09:33:00,2011-05-09 09:33:00,0,239.4,0.0,0.0,214,1,239.4,1,2,1,121,At risk
16757.0,106.83000000000001,1,2011-01-25 11:59:00,2011-01-25 11:59:00,0,106.83000000000001,0.0,0.0,318,1,106.83000000000001,1,2,1,121,At risk
16758.0,369.34000000000003,1,2011-10-05 14:47:00,2011-10-05 14:47:00,0,369.34000000000003,0.0,0.0,64,1,369.34000000000003,2,2,2,222,Needs Atention
16759.0,789.79,3,2011-11-09 09:06:00,2011-12-02 12:42:00,23,263.2633333333333,0.06301369863013699,70.86929154061694,7,3,789.79,4,3,3,433,Champions
16761.0,316.62,1,2011-09-04 11:15:00,2011-09-04 11:15:00,0,316.62,0.0,0.0,96,1,316.62,2,2,2,222,Needs Atention
16762.0,1501.38,3,2011-07-18 12:52:00,2011-11-20 11:43:00,124,500.46000000000004,0.33972602739726027,726.3249052842987,19,3,1501.38,3,3,3,333,Champions
16763.0,611.85,1,2011-05-25 11:52:00,2011-05-25 11:52:00,0,611.85,0.0,0.0,198,1,611.85,1,2,2,122,At risk
16764.0,2799.25,13,2011-07-19 17:17:00,2011-12-06 11:41:00,139,215.32692307692307,0.38082191780821917,350.3103866096704,3,13,2799.25,4,4,4,444,Champions
16765.0,34.0,1,2011-02-18 15:41:00,2011-02-18 15:41:00,0,34.0,0.0,0.0,293,1,34.0,1,2,1,121,At risk
16766.0,1145.6,2,2011-03-11 13:34:00,2011-03-11 15:22:00,0,572.8,0.0,0.0,272,2,1145.6,1,2,3,123,At risk
16767.0,5580.6,11,2011-01-27 13:38:00,2011-11-09 09:42:00,285,507.32727272727277,0.7808219178082192,1692.2828335650026,30,11,5580.6,3,4,4,344,Champions
16768.0,478.09000000000003,3,2011-03-13 10:25:00,2011-10-23 10:38:00,224,159.36333333333334,0.6136986301369863,417.80756848157205,47,3,478.09000000000003,3,3,2,332,Loyal Customers
16769.0,380.39,1,2011-03-24 13:41:00,2011-03-24 13:41:00,0,380.39,0.0,0.0,259,1,380.39,1,2,2,122,At risk
16770.0,770.1,5,2010-12-02 15:49:00,2011-10-13 12:21:00,314,154.02,0.8602739726027397,566.0393799048865,57,5,770.1,2,4,3,243,Needs Atention
16771.0,2246.81,5,2011-01-05 13:57:00,2011-11-06 13:28:00,304,449.36199999999997,0.8328767123287671,1598.8576779501948,32,5,2246.81,3,4,4,344,Champions
16773.0,171.59,1,2011-10-13 14:37:00,2011-10-13 14:37:00,0,171.59,0.0,0.0,56,1,171.59,2,2,1,221,Needs Atention
16774.0,661.52,4,2011-06-14 12:45:00,2011-10-03 12:41:00,110,165.38,0.3013698630136986,212.9195561365947,67,4,661.52,2,3,2,232,Needs Atention
16775.0,1695.66,11,2010-12-07 15:15:00,2011-11-29 15:22:00,357,154.1509090909091,0.9780821917808219,644.1013149651462,9,11,1695.66,4,4,4,444,Champions
16776.0,388.28,1,2011-10-10 13:04:00,2011-10-10 13:04:00,0,388.28,0.0,0.0,59,1,388.28,2,2,2,222,Needs Atention
16777.0,226.35,2,2011-03-27 14:34:00,2011-09-20 13:41:00,176,113.175,0.4821917808219178,233.13262320241006,79,2,226.35,2,2,1,221,Needs Atention
16778.0,245.94,2,2011-03-10 15:21:00,2011-09-26 13:48:00,199,122.97,0.5452054794520548,286.4126059985979,73,2,245.94,2,2,1,221,Needs Atention
16779.0,10629.720000000001,22,2010-12-08 09:56:00,2011-12-07 14:54:00,364,483.169090909091,0.9972602739726028,2058.4504012029583,1,22,10629.720000000001,4,4,4,444,Champions
16780.0,425.19,2,2011-03-25 17:34:00,2011-08-31 16:09:00,158,212.595,0.4328767123287671,393.14251584910664,99,2,425.19,2,2,2,222,Needs Atention
16781.0,311.25,1,2010-12-02 14:26:00,2010-12-02 14:26:00,0,311.25,0.0,0.0,371,1,311.25,1,2,2,122,At risk
16782.0,2279.9,13,2010-12-09 11:28:00,2011-11-29 13:20:00,355,175.37692307692308,0.9726027397260274,728.6864246220695,9,13,2279.9,4,4,4,444,Champions
16784.0,107.6,1,2011-11-20 12:20:00,2011-11-20 12:20:00,0,107.6,0.0,0.0,19,1,107.6,3,2,1,321,Loyal Customers
16788.0,597.48,2,2011-03-30 13:05:00,2011-08-08 14:53:00,131,298.74,0.3589041095890411,458.04120835938545,122,2,597.48,2,2,2,222,Needs Atention
16789.0,80.8,1,2011-12-01 15:12:00,2011-12-01 15:12:00,0,80.8,0.0,0.0,7,1,80.8,4,2,1,421,Loyal Customers
16790.0,1545.6200000000001,6,2011-11-02 11:23:00,2011-12-06 11:53:00,34,257.60333333333335,0.09315068493150686,102.51095391054103,3,6,1545.6200000000001,4,4,3,443,Champions
16791.0,1721.78,7,2011-01-11 15:42:00,2011-11-10 19:12:00,303,245.96857142857144,0.8301369863013699,872.2924764340796,28,7,1721.78,3,4,4,344,Champions
16792.0,110.38000000000001,2,2011-03-02 14:39:00,2011-03-02 14:41:00,0,55.190000000000005,0.0,0.0,281,2,110.38000000000001,1,2,1,121,At risk
16793.0,243.84,1,2011-10-13 15:08:00,2011-10-13 15:08:00,0,243.84,0.0,0.0,56,1,243.84,2,2,1,221,Needs Atention
16794.0,1222.71,10,2011-06-12 14:15:00,2011-12-08 17:54:00,179,122.271,0.4904109589041096,256.1629845127797,0,10,1222.71,4,4,3,443,Champions
16795.0,414.88,1,2010-12-09 14:08:00,2010-12-09 14:08:00,0,414.88,0.0,0.0,364,1,414.88,1,2,2,122,At risk
16796.0,305.62,1,2011-09-11 14:01:00,2011-09-11 14:01:00,0,305.62,0.0,0.0,88,1,305.62,2,2,1,221,Needs Atention
16800.0,1201.49,1,2011-11-28 14:06:00,2011-11-28 14:06:00,0,1201.49,0.0,0.0,10,1,1201.49,4,2,3,423,Loyal Customers
16801.0,1619.73,4,2011-03-11 13:56:00,2011-06-29 15:33:00,110,404.9325,0.3013698630136986,521.3329795941568,162,4,1619.73,1,3,3,133,At risk
16803.0,332.3,1,2011-10-05 14:28:00,2011-10-05 14:28:00,0,332.3,0.0,0.0,64,1,332.3,2,2,2,222,Needs Atention
16804.0,536.99,3,2011-03-14 15:48:00,2011-11-16 16:43:00,247,178.99666666666667,0.6767123287671233,517.4659479380477,22,3,536.99,3,3,2,332,Loyal Customers
16805.0,460.59,2,2010-12-14 13:35:00,2011-06-19 11:23:00,186,230.295,0.5095890410958904,501.3457441027681,173,2,460.59,1,2,2,122,At risk
16806.0,801.49,4,2011-04-14 19:59:00,2011-08-28 15:27:00,135,200.3725,0.3698630136986301,316.60062269084295,102,4,801.49,2,3,3,233,Needs Atention
16807.0,1121.59,3,2011-03-14 09:46:00,2011-07-20 12:00:00,128,373.8633333333333,0.3506849315068493,560.0963246409029,142,3,1121.59,1,3,3,133,At risk
16808.0,288.42,2,2011-03-10 19:05:00,2011-09-01 19:34:00,175,144.21,0.4794520547945205,295.37470774361014,98,2,288.42,2,2,1,221,Needs Atention
16809.0,914.69,5,2011-03-22 15:20:00,2011-11-16 15:45:00,239,182.93800000000002,0.6547945205479452,511.7309768556938,22,5,914.69,3,4,3,343,Champions
16810.0,309.54,1,2011-05-31 15:32:00,2011-05-31 15:32:00,0,309.54,0.0,0.0,191,1,309.54,1,2,2,122,At risk
16811.0,547.07,2,2011-11-22 17:19:00,2011-12-05 11:39:00,12,273.535,0.03287671232876712,38.41793607305936,4,2,547.07,4,2,2,422,Loyal Customers
16812.0,479.35,1,2010-12-14 12:35:00,2010-12-14 12:35:00,0,479.35,0.0,0.0,360,1,479.35,1,2,2,122,At risk
16813.0,1692.98,10,2011-05-19 13:28:00,2011-12-01 14:03:00,196,169.298,0.536986301369863,388.37188089707394,7,10,1692.98,4,4,4,444,Champions
16814.0,6509.1,21,2010-12-05 11:45:00,2011-11-25 13:27:00,355,309.95714285714286,0.9726027397260274,1287.8636382255208,13,21,6509.1,4,4,4,444,Champions
16816.0,417.06,4,2010-12-16 17:01:00,2011-08-28 14:16:00,254,104.265,0.6958904109589041,309.96463297902574,102,4,417.06,2,3,2,232,Needs Atention
16817.0,1604.75,9,2010-12-06 14:19:00,2011-12-07 11:03:00,365,178.30555555555554,1.0,761.7239639362737,2,9,1604.75,4,4,3,443,Champions
16818.0,3349.57,11,2011-05-18 11:42:00,2011-11-29 10:41:00,194,304.50636363636363,0.5315068493150685,691.413702796165,10,11,3349.57,4,4,4,444,Champions
16820.0,497.61,1,2011-09-05 12:06:00,2011-09-05 12:06:00,0,497.61,0.0,0.0,95,1,497.61,2,2,2,222,Needs Atention
16823.0,358.38,1,2011-04-26 15:00:00,2011-04-26 15:00:00,0,358.38,0.0,0.0,226,1,358.38,1,2,2,122,At risk
16824.0,460.64,2,2011-06-28 13:36:00,2011-11-24 12:38:00,148,230.32,0.4054794520547945,398.96357485616124,15,2,460.64,4,2,2,422,Loyal Customers
16825.0,775.1800000000001,2,2011-06-07 09:44:00,2011-11-01 11:51:00,147,387.59000000000003,0.40273972602739727,666.8524908012657,38,2,775.1800000000001,3,2,3,323,Loyal Customers
16826.0,341.7,1,2011-10-19 14:05:00,2011-10-19 14:05:00,0,341.7,0.0,0.0,50,1,341.7,3,2,2,322,Loyal Customers
16828.0,128.5,2,2011-08-19 13:24:00,2011-09-07 15:10:00,19,64.25,0.052054794520547946,14.287841123679241,92,2,128.5,2,2,1,221,Needs Atention
16829.0,197.22,1,2011-07-06 10:48:00,2011-07-06 10:48:00,0,197.22,0.0,0.0,156,1,197.22,1,2,1,121,At risk
16830.0,325.91,1,2011-11-01 11:35:00,2011-11-01 11:35:00,0,325.91,0.0,0.0,38,1,325.91,3,2,2,322,Loyal Customers
16832.0,199.15,3,2011-05-06 14:12:00,2011-06-08 15:36:00,33,66.38333333333334,0.09041095890410959,25.63969621756128,183,3,199.15,1,3,1,131,At risk
16833.0,1106.53,4,2011-01-09 13:02:00,2011-12-08 14:39:00,333,276.6325,0.9123287671232877,1078.1701763769681,0,4,1106.53,4,3,3,433,Champions
16834.0,413.46,1,2011-04-26 09:37:00,2011-04-26 09:37:00,0,413.46,0.0,0.0,227,1,413.46,1,2,2,122,At risk
16835.0,180.85,2,2010-12-01 17:15:00,2011-08-03 13:50:00,244,90.425,0.6684931506849315,258.23685455705237,127,2,180.85,2,2,1,221,Needs Atention
16836.0,251.87,2,2011-08-15 12:38:00,2011-10-31 10:05:00,76,125.935,0.20821917808219179,112.02112198664874,39,2,251.87,3,2,1,321,Loyal Customers
16837.0,3170.98,11,2011-04-08 08:48:00,2011-11-08 14:27:00,214,288.2709090909091,0.5863013698630137,722.028716141119,30,11,3170.98,3,4,4,344,Champions
16838.0,588.85,2,2011-02-24 15:01:00,2011-05-26 13:13:00,90,294.425,0.2465753424657534,310.1394929801626,196,2,588.85,1,2,2,122,At risk
16839.0,16594.35,34,2010-12-05 11:15:00,2011-12-01 09:03:00,360,488.06911764705876,0.9863013698630136,2056.4763004002257,8,34,16594.35,4,4,4,444,Champions
16841.0,1869.82,6,2011-02-25 12:40:00,2011-11-03 11:51:00,250,311.63666666666666,0.684931506849315,911.8605737551339,36,6,1869.82,3,4,4,344,Champions
16842.0,1264.19,3,2011-02-10 14:51:00,2011-08-31 10:42:00,201,421.3966666666667,0.5506849315068493,991.3500498051624,100,3,1264.19,2,3,3,233,Needs Atention
16843.0,10196.57,16,2011-01-16 16:10:00,2011-10-28 09:06:00,284,637.285625,0.7780821917808219,2118.3237812450657,42,16,10196.57,3,4,4,344,Champions
16846.0,214.32,1,2011-10-20 13:55:00,2011-10-20 13:55:00,0,214.32,0.0,0.0,49,1,214.32,3,2,1,321,Loyal Customers
16847.0,193.44,1,2011-10-27 13:29:00,2011-10-27 13:29:00,0,193.44,0.0,0.0,42,1,193.44,3,2,1,321,Loyal Customers
16848.0,281.42,1,2011-10-18 08:42:00,2011-10-18 08:42:00,0,281.42,0.0,0.0,52,1,281.42,2,2,1,221,Needs Atention
16849.0,124.57,1,2011-06-06 09:16:00,2011-06-06 09:16:00,0,124.57,0.0,0.0,186,1,124.57,1,2,1,121,At risk
16850.0,332.41,1,2011-01-10 11:09:00,2011-01-10 11:09:00,0,332.41,0.0,0.0,333,1,332.41,1,2,2,122,At risk
16851.0,342.45,3,2011-10-19 09:48:00,2011-12-05 13:32:00,47,114.14999999999999,0.12876712328767123,62.793350006631414,3,3,342.45,4,3,2,432,Loyal Customers
16852.0,144.91000000000003,2,2011-06-16 15:49:00,2011-11-29 13:22:00,165,72.45500000000001,0.4520547945205479,139.9239911707308,9,2,144.91000000000003,4,2,1,421,Loyal Customers
16855.0,328.4,2,2011-10-27 16:31:00,2011-11-16 12:03:00,19,164.2,0.052054794520547946,36.51460719857013,23,2,328.4,3,2,2,322,Loyal Customers
16856.0,35.400000000000006,1,2011-11-25 08:59:00,2011-11-25 08:59:00,0,35.400000000000006,0.0,0.0,14,1,35.400000000000006,4,2,1,421,Loyal Customers
16858.0,375.69000000000005,1,2010-12-06 09:52:00,2010-12-06 09:52:00,0,375.69000000000005,0.0,0.0,368,1,375.69000000000005,1,2,2,122,At risk
16859.0,747.81,2,2011-03-23 13:39:00,2011-07-18 12:19:00,116,373.905,0.3178082191780822,507.643864264196,144,2,747.81,1,2,3,123,At risk
16861.0,173.76,2,2011-07-04 15:38:00,2011-10-11 09:05:00,98,86.88,0.2684931506849315,99.65194217397071,59,2,173.76,2,2,1,221,Needs Atention
16863.0,502.8,2,2010-12-08 08:58:00,2011-11-08 15:26:00,335,251.4,0.9178082191780822,985.7118096212508,30,2,502.8,3,2,2,322,Loyal Customers
16866.0,207.73999999999998,3,2011-07-01 12:34:00,2011-07-22 10:06:00,20,69.24666666666666,0.0547945205479452,16.20946748601611,140,3,207.73999999999998,2,3,1,231,Needs Atention
16869.0,825.42,4,2011-06-17 13:01:00,2011-11-17 12:02:00,152,206.355,0.41643835616438357,367.1119010212395,22,4,825.42,3,3,3,333,Champions
16871.0,2812.34,6,2011-03-14 10:31:00,2011-11-17 19:27:00,248,468.72333333333336,0.6794520547945205,1360.5300351191868,21,6,2812.34,3,4,4,344,Champions
16872.0,680.02,3,2011-06-08 14:32:00,2011-09-23 16:05:00,107,226.67333333333332,0.29315068493150687,283.8730005157775,76,3,680.02,2,3,3,233,Needs Atention
16873.0,7123.62,6,2010-12-10 15:45:00,2011-12-05 12:05:00,359,1187.27,0.9835616438356164,4988.659039112778,4,6,7123.62,4,4,4,444,Champions
16875.0,2095.53,5,2011-01-04 10:37:00,2011-10-03 13:39:00,272,419.10600000000005,0.7452054794520548,1334.236022296747,66,5,2095.53,2,4,4,244,Needs Atention
16877.0,853.72,6,2011-05-15 16:13:00,2011-11-27 13:47:00,195,142.28666666666666,0.5342465753424658,324.7421757390881,11,6,853.72,4,4,3,443,Champions
16878.0,13.3,1,2011-09-16 17:39:00,2011-09-16 17:39:00,0,13.3,0.0,0.0,83,1,13.3,2,2,1,221,Needs Atention
16880.0,1519.08,7,2011-06-03 16:45:00,2011-11-09 11:33:00,158,217.01142857142855,0.4328767123287671,401.30962156485396,30,7,1519.08,3,4,3,343,Champions
16881.0,432.0,1,2011-10-04 10:33:00,2011-10-04 10:33:00,0,432.0,0.0,0.0,66,1,432.0,2,2,2,222,Needs Atention
16882.0,705.12,3,2011-01-26 17:43:00,2011-10-04 10:42:00,250,235.04,0.684931506849315,687.7358545381054,66,3,705.12,2,3,3,233,Needs Atention
16883.0,276.73,2,2010-12-03 10:33:00,2011-06-05 12:51:00,184,138.365,0.5041095890410959,297.97782774714693,186,2,276.73,1,2,1,121,At risk
16884.0,429.84000000000003,2,2011-11-02 10:16:00,2011-11-02 11:52:00,0,214.92000000000002,0.0,0.0,37,2,429.84000000000003,3,2,2,322,Loyal Customers
16885.0,471.51,3,2010-12-17 17:23:00,2011-11-24 13:40:00,341,157.17,0.9342465753424658,627.2835686163056,14,3,471.51,4,3,2,432,Loyal Customers
16887.0,194.88,1,2011-11-04 14:07:00,2011-11-04 14:07:00,0,194.88,0.0,0.0,34,1,194.88,3,2,1,321,Loyal Customers
16889.0,1578.67,3,2011-01-07 10:47:00,2011-05-29 11:05:00,142,526.2233333333334,0.38904109589041097,874.5775500946294,194,3,1578.67,1,3,3,133,At risk
16891.0,809.7,5,2010-12-03 11:35:00,2011-12-08 11:15:00,369,161.94,1.010958904109589,699.3915493662251,1,5,809.7,4,4,3,443,Champions
16892.0,525.54,5,2011-06-09 11:35:00,2011-12-08 13:18:00,182,105.10799999999999,0.4986301369863014,223.8963634475833,0,5,525.54,4,4,2,442,Loyal Customers
16893.0,145.93,1,2010-12-08 12:06:00,2010-12-08 12:06:00,0,145.93,0.0,0.0,366,1,145.93,1,2,1,121,At risk
16895.0,219.14,1,2011-10-06 12:15:00,2011-10-06 12:15:00,0,219.14,0.0,0.0,64,1,219.14,2,2,1,221,Needs Atention
16897.0,289.78,2,2011-01-30 11:52:00,2011-02-13 15:02:00,14,144.89,0.038356164383561646,23.741400127575993,298,2,289.78,1,2,1,121,At risk
16898.0,508.81,3,2010-12-06 12:23:00,2011-11-13 15:44:00,342,169.60333333333332,0.936986301369863,678.8914965421853,25,3,508.81,3,3,2,332,Loyal Customers
16899.0,1281.56,6,2010-12-14 13:11:00,2011-12-02 12:03:00,352,213.59333333333333,0.9643835616438357,879.9748018298524,7,6,1281.56,4,4,3,443,Champions
16900.0,887.11,3,2011-10-07 13:17:00,2011-11-23 10:32:00,46,295.7033333333333,0.12602739726027398,159.2039838908994,16,3,887.11,4,3,3,433,Champions
16902.0,1706.88,1,2011-08-15 14:17:00,2011-08-15 14:17:00,0,1706.88,0.0,0.0,115,1,1706.88,2,2,4,224,Needs Atention
16903.0,373.24,1,2011-11-10 15:32:00,2011-11-10 15:32:00,0,373.24,0.0,0.0,28,1,373.24,3,2,2,322,Loyal Customers
16904.0,3754.27,16,2010-12-07 13:29:00,2011-12-05 13:10:00,362,234.641875,0.9917808219178083,994.1547006416694,3,16,3754.27,4,4,4,444,Champions
16905.0,3102.43,7,2010-12-03 10:43:00,2011-12-04 14:01:00,366,443.2042857142857,1.0027397260273974,1898.562576760779,4,7,3102.43,4,4,4,444,Champions
16906.0,579.77,4,2011-04-05 12:30:00,2011-09-19 11:49:00,166,144.9425,0.4547945205479452,281.607174608588,81,4,579.77,2,3,2,232,Needs Atention
16907.0,981.65,5,2010-12-09 16:52:00,2011-11-10 18:04:00,336,196.32999999999998,0.9205479452054794,772.0862591561037,28,5,981.65,3,4,3,343,Champions
16909.0,379.14,1,2011-09-28 16:45:00,2011-09-28 16:45:00,0,379.14,0.0,0.0,71,1,379.14,2,2,2,222,Needs Atention
16910.0,1510.06,8,2011-09-09 14:14:00,2011-12-05 12:51:00,86,188.7575,0.2356164383561644,189.99516420040797,3,8,1510.06,4,4,3,443,Champions
16912.0,2575.38,11,2011-01-20 15:42:00,2011-11-11 12:18:00,294,234.12545454545455,0.8054794520547945,805.6303956428952,28,11,2575.38,3,4,4,344,Champions
16913.0,113.44,1,2011-02-22 12:56:00,2011-02-22 12:56:00,0,113.44,0.0,0.0,289,1,113.44,1,2,1,121,At risk
16914.0,208.46,1,2011-11-03 15:27:00,2011-11-03 15:27:00,0,208.46,0.0,0.0,35,1,208.46,3,2,1,321,Loyal Customers
16915.0,621.6800000000001,6,2011-03-01 09:52:00,2011-11-30 16:39:00,274,103.61333333333334,0.7506849315068493,332.2814429813205,8,6,621.6800000000001,4,4,2,442,Loyal Customers
16916.0,576.26,2,2010-12-02 13:14:00,2011-11-16 12:08:00,348,288.13,0.9534246575342465,1173.5662262642338,23,2,576.26,3,2,2,322,Loyal Customers
16917.0,391.52,1,2011-03-08 11:55:00,2011-03-08 11:55:00,0,391.52,0.0,0.0,276,1,391.52,1,2,2,122,At risk
16918.0,1068.82,6,2011-01-26 17:37:00,2011-10-21 12:50:00,267,178.13666666666666,0.7315068493150685,556.6785177690622,49,6,1068.82,3,4,3,343,Champions
16919.0,2596.45,11,2010-12-06 12:52:00,2011-07-06 13:35:00,212,236.04090909090908,0.5808219178082191,585.6835401591655,155,11,2596.45,1,4,4,144,At risk
16921.0,169.79,1,2011-10-09 16:22:00,2011-10-09 16:22:00,0,169.79,0.0,0.0,60,1,169.79,2,2,1,221,Needs Atention
16923.0,7247.61,19,2010-12-12 11:06:00,2011-11-27 13:00:00,350,381.4531578947368,0.958904109589041,1562.6047435134187,11,19,7247.61,4,4,4,444,Champions
16924.0,846.75,3,2011-09-16 12:54:00,2011-11-18 12:53:00,62,282.25,0.16986301369863013,204.81677308525488,20,3,846.75,3,3,3,333,Champions
16926.0,230.25,1,2010-12-03 13:42:00,2010-12-03 13:42:00,0,230.25,0.0,0.0,370,1,230.25,1,2,1,121,At risk
16927.0,543.05,3,2010-12-13 11:57:00,2011-08-16 11:10:00,245,181.01666666666665,0.6712328767123288,519.0683241019681,115,3,543.05,2,3,2,232,Needs Atention
16928.0,2847.6,17,2010-12-01 15:21:00,2011-09-20 15:10:00,292,167.50588235294117,0.8,572.4700805467415,79,17,2847.6,2,4,4,244,Needs Atention
16929.0,1295.39,7,2011-07-07 12:39:00,2011-12-06 08:37:00,151,185.0557142857143,0.4136986301369863,327.0538958478255,3,7,1295.39,4,4,3,443,Champions
16930.0,380.55,3,2011-10-02 14:25:00,2011-11-13 16:13:00,42,126.85000000000001,0.11506849315068493,62.35620000378938,25,3,380.55,3,3,2,332,Loyal Customers
16931.0,4604.22,21,2010-12-05 11:40:00,2011-12-04 13:15:00,364,219.24857142857144,0.9972602739726028,934.0670136228424,4,21,4604.22,4,4,4,444,Champions
16932.0,161.94,1,2011-10-17 14:12:00,2011-10-17 14:12:00,0,161.94,0.0,0.0,52,1,161.94,2,2,1,221,Needs Atention
16933.0,563.23,2,2011-04-14 13:33:00,2011-12-08 12:54:00,237,281.615,0.6493150684931507,781.167216544459,0,2,563.23,4,2,2,422,Loyal Customers
16934.0,950.9300000000001,2,2011-10-16 12:25:00,2011-10-16 12:40:00,0,475.46500000000003,0.0,0.0,54,2,950.9300000000001,2,2,3,223,Needs Atention
16936.0,262.68,1,2011-11-14 11:04:00,2011-11-14 11:04:00,0,262.68,0.0,0.0,25,1,262.68,3,2,1,321,Loyal Customers
16938.0,2736.38,4,2011-02-04 09:34:00,2011-12-01 10:20:00,300,684.095,0.821917808219178,2402.025150154417,8,4,2736.38,4,3,4,434,Champions
16940.0,3049.88,3,2011-02-23 12:27:00,2011-10-18 13:15:00,237,1016.6266666666667,0.6493150684931507,2820.0039893644566,51,3,3049.88,2,3,4,234,Needs Atention
16942.0,1920.59,9,2011-04-26 11:59:00,2011-11-27 12:40:00,215,213.39888888888888,0.589041095890411,536.9953105787725,12,9,1920.59,4,4,4,444,Champions
16943.0,816.73,3,2011-01-25 14:00:00,2011-05-12 11:57:00,106,272.24333333333334,0.29041095890410956,337.75594210660387,211,3,816.73,1,3,3,133,At risk
16945.0,4345.5,19,2010-12-16 17:49:00,2011-11-18 11:39:00,336,228.71052631578948,0.9205479452054794,899.4257357142643,21,19,4345.5,3,4,4,344,Champions
16947.0,406.48,1,2011-04-18 09:38:00,2011-04-18 09:38:00,0,406.48,0.0,0.0,235,1,406.48,1,2,2,122,At risk
16948.0,435.02,3,2011-01-18 10:58:00,2011-07-24 12:46:00,187,145.00666666666666,0.5123287671232877,317.3726186719887,138,3,435.02,2,3,2,232,Needs Atention
16949.0,1286.27,6,2011-01-27 12:11:00,2011-12-06 11:07:00,312,214.37833333333333,0.8547945205479452,782.8442456785211,3,6,1286.27,4,4,3,443,Champions
16950.0,1178.56,3,2010-12-07 15:20:00,2011-10-14 09:06:00,310,392.8533333333333,0.8493150684931506,1425.3844469285973,56,3,1178.56,2,3,3,233,Needs Atention
16951.0,1277.75,3,2011-02-08 14:58:00,2011-07-28 12:05:00,169,425.9166666666667,0.46301369863013697,842.4637423133358,134,3,1277.75,2,3,3,233,Needs Atention
16952.0,167.61,2,2011-08-22 12:58:00,2011-08-22 13:03:00,0,83.805,0.0,0.0,108,2,167.61,2,2,1,221,Needs Atention
16953.0,20.8,1,2011-11-09 15:54:00,2011-11-09 15:54:00,0,20.8,0.0,0.0,29,1,20.8,3,2,1,321,Loyal Customers
16954.0,2085.08,9,2010-12-15 10:41:00,2011-12-09 09:46:00,358,231.67555555555555,0.9808219178082191,970.7404331324256,0,9,2085.08,4,4,4,444,Champions
16955.0,518.67,4,2010-12-01 13:31:00,2011-06-08 10:36:00,188,129.6675,0.5150684931506849,285.3177998067413,184,4,518.67,1,3,2,132,At risk
16956.0,308.74,1,2011-11-22 08:56:00,2011-11-22 08:56:00,0,308.74,0.0,0.0,17,1,308.74,4,2,2,422,Loyal Customers
16957.0,416.64,2,2011-03-03 09:25:00,2011-04-14 13:56:00,42,208.32,0.11506849315068493,102.4047582561246,238,2,416.64,1,2,2,122,At risk
16959.0,117.35000000000001,1,2011-09-13 15:03:00,2011-09-13 15:03:00,0,117.35000000000001,0.0,0.0,86,1,117.35000000000001,2,2,1,221,Needs Atention
16960.0,507.05,3,2011-04-01 11:54:00,2011-11-01 11:35:00,213,169.01666666666668,0.5835616438356165,421.35583761218163,38,3,507.05,3,3,2,332,Loyal Customers
